customer_id,churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,paperless_billing,payment_method,monthly_charge,total_charge,expected_total,diff_expected_minus_total,ratio_total_expected,missing_total,missing_monthly,missing_tenure,suspicious_evasion_flag,suspicion_reasons
3181-MIZBN,No,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,electronic check,19.75,313.4,316.0,2.6000000000000227,0.9917721518987341,False,False,False,False,
3181-VTHOE,No,Male,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,bank transfer (automatic),51.05,3635.15,3573.5,-61.65000000000009,1.0172519938435707,False,False,False,False,
3186-AJIEK,No,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),105.65,6844.5,6972.900000000001,128.40000000000055,0.9815858538054467,False,False,False,False,
3186-BAXNB,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,electronic check,91.7,91.7,91.7,0.0,1.0,False,False,False,False,
3190-FZATL,No,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,19.95,268.4,279.3,10.900000000000034,0.9609738632295022,False,False,False,False,
3190-ITQXP,No,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),20.25,890.35,931.5,41.14999999999998,0.9558239398819109,False,False,False,True,gap >2 months (gap=41.15)
3190-XFANI,Yes,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,bank transfer (automatic),100.6,5069.65,4929.4,-140.25,1.028451738548302,False,False,False,False,
3191-CSNMG,No,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,80.7,239.45,242.10000000000002,2.650000000000034,0.9890541098719536,False,False,False,False,
3192-LNKRK,No,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,mailed check,84.05,2909.95,2857.7,-52.25,1.0182839346327466,False,False,False,False,
3192-NQECA,Yes,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),110.0,7611.85,7480.0,-131.85000000000036,1.0176270053475935,False,False,False,False,
3194-ORPIK,Yes,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),84.4,4116.15,4220.0,103.85000000000036,0.9753909952606634,False,False,False,False,
3195-TQDZX,No,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,electronic check,20.25,61.45,60.75,-0.7000000000000028,1.011522633744856,False,False,False,False,
3196-NVXLZ,No,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,mailed check,84.6,2088.05,2115.0,26.949999999999818,0.9872576832151301,False,False,False,False,
3197-ARFOY,No,Female,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,mailed check,105.0,2007.25,1995.0,-12.25,1.006140350877193,False,False,False,False,
3197-NNYNB,No,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,credit card (automatic),105.1,6631.85,6831.5,199.64999999999964,0.9707750859986827,False,False,False,False,
3198-VELRD,Yes,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),84.75,264.85,254.25,-10.600000000000023,1.041691248770895,False,False,False,False,
3199-NPKCN,No,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,electronic check,111.25,7511.65,7453.75,-57.899999999999636,1.0077679020627202,False,False,False,False,
3199-XGZCY,No,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,75.25,576.7,602.0,25.299999999999955,0.9579734219269104,False,False,False,False,
3200-MNQTF,No,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,credit card (automatic),70.9,4677.1,4750.3,73.19999999999982,0.984590446919142,False,False,False,False,
3205-MXZRA,No,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,credit card (automatic),59.45,1507.0,1545.7,38.700000000000045,0.9749628000258782,False,False,False,False,
3207-OYBWH,Yes,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),95.25,5427.05,5429.25,2.199999999999818,0.9995947874936686,False,False,False,False,
3208-YPIOE,Yes,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,75.25,3017.65,2934.75,-82.90000000000009,1.028247721270977,False,False,False,False,
3209-ZPKFI,No,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,electronic check,54.25,2538.2,2549.75,11.550000000000182,0.9954701441317776,False,False,False,False,
3211-AAPKX,No,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,mailed check,98.55,2031.95,1971.0,-60.950000000000045,1.0309233891425673,False,False,False,False,
3211-ILJTT,Yes,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,bank transfer (automatic),70.4,1214.05,1196.8000000000002,-17.249999999999773,1.0144134358288768,False,False,False,False,
3212-KXOCR,No,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),21.0,1107.2,1092.0,-15.200000000000045,1.0139194139194139,False,False,False,False,
3213-VVOLG,No,Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,25.35,,0.0,,,True,False,False,False,missing total
3214-IYUUQ,No,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,bank transfer (automatic),93.7,5860.7,5715.7,-145.0,1.0253687212414928,False,False,False,False,
3217-FZDMN,Yes,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),94.45,742.95,755.6,12.649999999999977,0.9832583377448386,False,False,False,False,
3219-JQRSL,No,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),89.1,6352.4,6415.2,62.80000000000018,0.9902107494700088,False,False,False,False,
3221-CJMSG,No,Male,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,credit card (automatic),51.1,1269.6,1226.4,-43.19999999999982,1.035225048923679,False,False,False,False,
3223-DWFIO,No,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,69.35,261.65,277.4,15.75,0.9432227829848594,False,False,False,False,
3223-WZWJM,Yes,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,83.95,2254.2,2182.7000000000003,-71.49999999999955,1.0327575938058366,False,False,False,False,
3224-DFQNQ,No,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,electronic check,89.0,5898.6,5874.0,-24.600000000000364,1.0041879468845762,False,False,False,False,
3227-WLKLI,No,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),91.55,5963.95,5950.75,-13.199999999999818,1.0022182077889341,False,False,False,False,
3229-USWAR,No,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,bank transfer (automatic),79.95,2727.3,2718.3,-9.0,1.0033108928374352,False,False,False,False,
3230-IUALN,No,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,mailed check,81.0,3533.6,3645.0,111.40000000000009,0.9694375857338821,False,False,False,False,
3230-JCNZS,No,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,credit card (automatic),99.0,7061.65,7029.0,-32.649999999999636,1.0046450419689856,False,False,False,False,
3230-WYKIR,Yes,Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,credit card (automatic),82.0,1425.45,1476.0,50.549999999999955,0.9657520325203253,False,False,False,False,
3234-VKACU,No,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,electronic check,70.3,132.4,140.6,8.199999999999989,0.9416785206258891,False,False,False,False,
3235-ETOOB,Yes,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,electronic check,74.5,609.9,596.0,-13.899999999999977,1.0233221476510066,False,False,False,False,
3237-AJGEH,Yes,Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,mailed check,31.0,95.05,93.0,-2.049999999999997,1.022043010752688,False,False,False,False,
3239-TPHPZ,No,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,electronic check,20.05,264.55,240.60000000000002,-23.94999999999999,1.0995428096425601,False,False,False,False,
3243-ZHOHY,No,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,20.1,296.15,321.6,25.450000000000045,0.9208644278606963,False,False,False,False,
3244-CQPHU,No,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),110.1,7746.7,7927.2,180.5,0.9772302956907861,False,False,False,False,
3244-DCJWY,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,70.25,70.25,70.25,0.0,1.0,False,False,False,False,
3247-MHJKM,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,20.2,20.2,20.2,0.0,1.0,False,False,False,False,
3247-ZVOUO,Yes,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,electronic check,85.55,851.75,855.5,3.75,0.9956165984804208,False,False,False,False,
3249-VHRIP,No,Female,0,No,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,credit card (automatic),43.6,2748.7,2703.2000000000003,-45.499999999999545,1.0168319029298607,False,False,False,False,
3249-ZPQRG,Yes,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,electronic check,78.45,330.05,313.8,-16.25,1.0517845761631612,False,False,False,False,
3251-YMVWZ,No,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,bank transfer (automatic),24.05,1301.9,1274.65,-27.25,1.0213784176048326,False,False,False,False,
3253-HKOKL,No,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,electronic check,100.3,5244.45,5215.599999999999,-28.850000000000364,1.00553148247565,False,False,False,False,
3254-YRILK,Yes,Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,electronic check,88.2,1775.8,1675.8,-100.0,1.059672992003819,False,False,False,False,
3255-GRXMG,No,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,credit card (automatic),45.65,747.2,821.6999999999999,74.49999999999989,0.9093343069246685,False,False,False,False,
3256-EZDBI,No,Male,1,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),29.45,1459.35,1501.95,42.600000000000136,0.9716368720663137,False,False,False,False,
3258-SANFR,No,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,credit card (automatic),44.7,276.5,268.20000000000005,-8.299999999999955,1.0309470544369872,False,False,False,False,
3258-SYSWS,No,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),113.8,7845.8,8193.6,347.8000000000002,0.9575522358914275,False,False,False,True,gap >2 months (gap=347.80)
3258-ZKPAI,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),116.6,8337.45,8395.199999999999,57.74999999999818,0.9931210691823902,False,False,False,False,
3259-FDWOY,Yes,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,bank transfer (automatic),106.0,7723.7,7526.0,-197.69999999999982,1.0262689343608822,False,False,False,False,
3259-KNMRR,No,Male,1,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,bank transfer (automatic),79.75,4438.2,4545.75,107.55000000000018,0.9763405378650387,False,False,False,False,
3259-QMXUN,No,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,electronic check,86.1,4890.5,4993.799999999999,103.29999999999927,0.9793143497937444,False,False,False,False,
3261-CQXOL,No,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),25.45,1813.35,1806.95,-6.399999999999864,1.0035418799634743,False,False,False,False,
3262-EIDHV,No,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),84.7,5893.9,6098.400000000001,204.5000000000009,0.9664666141938868,False,False,False,True,gap >2 months (gap=204.50)
3266-FTKHB,No,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,19.15,343.45,325.54999999999995,-17.900000000000034,1.0549838734449395,False,False,False,False,
3269-ATYWD,Yes,Male,1,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),95.65,3759.05,3730.3500000000004,-28.699999999999818,1.0076936480491105,False,False,False,False,
3272-VUHPV,No,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,bank transfer (automatic),56.3,401.5,450.4,48.89999999999998,0.8914298401420959,False,False,False,False,
3274-NSDWE,No,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),19.6,1441.65,1332.8000000000002,-108.84999999999991,1.0816701680672267,False,False,False,False,
3275-RHRNE,No,Male,0,Yes,Yes,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,credit card (automatic),60.0,1682.05,1680.0,-2.0499999999999545,1.001220238095238,False,False,False,False,
3276-HDUEG,Yes,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,mailed check,75.05,75.05,75.05,0.0,1.0,False,False,False,False,
3278-FSIXX,No,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,mailed check,45.25,74.2,90.5,16.299999999999997,0.819889502762431,False,False,False,False,
3279-DYZQM,No,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,19.45,1378.45,1380.95,2.5,0.9981896520511242,False,False,False,False,
3280-MRDOF,No,Male,1,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,credit card (automatic),69.1,2093.9,2073.0,-20.90000000000009,1.0100820067534975,False,False,False,False,
3280-NMUVX,No,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,credit card (automatic),19.6,678.8,666.4000000000001,-12.399999999999864,1.0186074429771907,False,False,False,False,
3282-ZISZV,No,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,credit card (automatic),83.7,2633.3,2678.4,45.09999999999991,0.9831615890083633,False,False,False,False,
3283-WCWXT,No,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,25.4,153.3,152.39999999999998,-0.9000000000000341,1.0059055118110238,False,False,False,False,
3284-SVCRO,No,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,25.5,1121.05,1147.5,26.450000000000045,0.976949891067538,False,False,False,False,
3285-UCQVC,Yes,Female,0,No,No,37,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,credit card (automatic),28.6,973.55,1058.2,84.65000000000009,0.9200056700056699,False,False,False,True,gap >2 months (gap=84.65)
3292-PBZEJ,No,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,111.4,1183.05,1225.4,42.350000000000136,0.965439856373429,False,False,False,False,
3295-YVUSR,No,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,mailed check,72.6,154.3,145.2,-9.100000000000023,1.06267217630854,False,False,False,False,
3296-SILRA,Yes,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,mailed check,76.4,76.4,76.4,0.0,1.0,False,False,False,False,
3298-QEICA,No,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,mailed check,34.6,813.45,795.8000000000001,-17.649999999999977,1.022178939432018,False,False,False,False,
3301-LSLWQ,No,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,electronic check,66.1,1912.15,1916.8999999999999,4.749999999999773,0.9975220407950338,False,False,False,False,
3301-VKTGC,No,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,bank transfer (automatic),85.5,5696.6,5814.0,117.39999999999964,0.9798073615411077,False,False,False,False,
3307-TLCUD,No,Male,0,Yes,No,17,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,mailed check,34.4,592.75,584.8,-7.9500000000000455,1.0135943912448702,False,False,False,False,
3308-DGHKL,No,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,bank transfer (automatic),19.3,1447.9,1331.7,-116.20000000000005,1.0872568896898702,False,False,False,False,
3308-JSGML,No,Male,1,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),64.05,3886.85,3778.95,-107.90000000000009,1.0285529049074478,False,False,False,False,
3308-MHOOC,No,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,19.2,19.2,19.2,0.0,1.0,False,False,False,False,
3312-UUMZW,No,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),98.85,3145.9,3163.2,17.299999999999727,0.9945308548305515,False,False,False,False,
3312-ZWLGF,No,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,electronic check,79.3,2414.55,2299.7,-114.85000000000036,1.049941296690873,False,False,False,False,
3313-QKNKB,Yes,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,electronic check,85.55,5084.65,5047.45,-37.19999999999982,1.0073700581481737,False,False,False,False,
3315-IKYZQ,No,Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,mailed check,50.8,1386.8,1422.3999999999999,35.59999999999991,0.9749718785151856,False,False,False,False,
3315-TOTBP,Yes,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,mailed check,76.0,1130.85,1140.0,9.150000000000091,0.9919736842105262,False,False,False,False,
3316-UWXUY,No,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,credit card (automatic),93.5,4747.5,4675.0,-72.5,1.0155080213903744,False,False,False,False,
